INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
3/16/11 0:00,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DAL,DELTA AIR LINES,B-757-300,D,M4001,Sandhill crane,S,,148,46,34,40,A,4,2,1,1,,,N582NW,2422,TRUE,TRUE,3,2011,Day,1820,ASO,,24,,0,110,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Aborted Take-off,,Some Cloud,None,1,1,Large,Y,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx & Rx & x-xx-xxxxxx & Rx), NEWS MEDIA (xx/x/xx UPDATED SOURCE)",ID BY SMITHSONIAN. DAL CREW REPTD STRIKING A LRG BIRD ON T/O RUN. A/C EXITED THE RWY AT TWY F3 AND CONTD TO GATE C2. PILOT STATED IT MAY HAVE BEEN A GREAT BLUE HERON. SEVER DMG TO 6 FAN BLADES ON #1 ENG. FLT CANCELLED. ARPT OPS CONDUCTED RWY INSPN AND FOUND NO REMAINS. ENG WAS REMOVED DUE TO DMG. ENG MANU REQUESTED REMAINS.,,,,,Deleted,Deleted,,Multiple,Airport Operations,,,12/3/14 0:00,FALSE,TRUE
7/22/09 0:00,CT,KBDL,BRADLEY INTL,DAL,DELTA AIR LINES,MD-88,D,YI010,Tree swallow,N,,583,37,34,10,A,4,2,5,5,,,N906DE,,TRUE,TRUE,7,2009,Day,,ANE,,6,,0,,0,Landing Roll,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,,1,Small,Y,SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx & Rx & xxxxxx),"ID BY SMITHSONIAN, FAA 3413. WHOLE FEATHER & MICRO. A/C STRUCK BIRD. FOUND INTACT RWY 6 N OF TWY K.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,12/23/09 0:00,FALSE,FALSE
4/23/08 0:00,NY,KJFK,JOHN F KENNEDY INTL,DAL,DELTA AIR LINES,B-767-300,D,H4105,Double-crested cormorant,M?,,148,97,22,7,A,4,2,1,1,,,N1613B,87,TRUE,TRUE,4,2008,Dawn,540,AEA,,22L,,200,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,Over 100,2 to 10,Large,Y,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx & Rx, xxxx-x-xx-xxxxxx) AND TWO AIRPORT REPTS","ID BY SMITHSONIAN, FAA2418. SNARGE WAS REMOVED FROM ENG. PILOT REPTD ABOUT 2,000 GULLS ON APCH. HE SAID THE A/C HIT ABOUT 10 OR MORE BIRDS OVER THE NUMBERS. RWY 22L WAS INSPECTED. NO REMAINS FOUND. BIRDS WERE INGESTED AND DAMAGED THE RT TE FLAP CANOE AND RT TE FLAPS. BLOOD SPLATTER ALL UNDER A/C. NEXT FLT WAS CANCELLED. CAPT'S REPT SAID BIRDS ROSE UP FROM BELOW NEAR RWY THRESHOLD. THERE IS A SMALL WATER CHANNEL IN THAT AREA. BIRDS WERE WHITE, PROBABLY GULLS.",,,,,Deleted,Deleted,,Multiple,Pilot,,,7/16/08 0:00,FALSE,TRUE
3/15/08 0:00,SC,KCAE,COLUMBIA METRO,DAL,DELTA AIR LINES,B-767,D,UNKBS,Unknown bird - small,N,,148,98,,,A,4,2,1,1,,,,115,FALSE,FALSE,3,2008,Dusk,1954,ASO,,11,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,,1,Small,N,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx & Rx, xxxxxx AND xx-xxxxxx) FLT # xxx NOT SHOWN AS TAKING OFF FROM CAE",RELAYED BY ATCT TO CAE OPS. NO FURTHER INFORMATION RECEIVED FROM FLT CREW. NO REMAINS FOUND IMMEDIATELY AFTER INITIAL REPORT BUT FEATHERS/PARTIAL CARCASS FOUND RWY 11 AT TWY F DURING LATER AIRFIELD LIGHTING INSPN.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Tower,,,6/30/08 0:00,FALSE,FALSE
2/25/13 0:00,CA,KLAX,LOS ANGELES INTL,DAL,DELTA AIR LINES,B-737-800,D,ZT002,Western meadowlark,N,,148,43,10,1,A,4,2,1,1,,,N374D,2241,TRUE,TRUE,2,2013,Day,1557,AWP,,24R,,0,140,0,Landing Roll,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Small,N,SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx Rx & Rx & xxxxxx) & DAILY REPORT,"ID BY SMITHSONIAN. BIRDSTRIKE ON RADOME DURING LANDING ROLL. NO DMG REPTD. REMAINS COLLECTED FROM TOP OF RT ENG. BLOOD ON INSIDE & OUTSIDE OF ENG. RWY 24R INSPN FOUND NO REMAINS. FLT CREW REPORTED THE BIRD FLEW UP AND STRUCK THE A/C AS IT WAS TOUCHING DOWN. PER DAL MX, A/C WAS CLEARED FOR NEXT FLT.",,,,,Deleted,Deleted,,Multiple,Tower,,,3/21/13 0:00,FALSE,FALSE
6/16/13 0:00,TX,KSAT,SAN ANTONIO INTL,DAL,DELTA AIR LINES,B-757-200,D,K1001,Black vulture,S,,148,26,34,40,A,4,2,1,1,,,N531US,1790,TRUE,TRUE,6,2013,Day,1230,ASW,,12R,,600,130,,Approach,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,ENGINE COWLING,None,,Some Cloud,None,2 to 10,2 to 10,Large,Y,SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx Rx-Rx),ID BY SMITHSONIAN. SNARGE ON RADOME AND WINDSHLD. DENT ON #1 ENG COWLING LEADING EDGE. COWL WAS REPLACED. DMG TO ENGINE FAN BLADES. 1 PAIR OF FAN BLADES WAS REPLACED. VULTURE CARCASS INSIDE ENG. SAMPLES TAKEN FROM ALL 3 LOCATIONS. REPORTED SEVERAL HRS AFTER OCCURRENCE. BORESCOPE FOUND NO RESTRICTIVE DMG. UNABLE TO INTERVIEW PILOTS DIRECTLY. NO OPERATIONAL IMPACT (NORMAL LDG) BIRD FIRST REPTD AS TURKEY VULTURE. (DATA ENTRY NOTE: VERIFIED DMG WITH ENG MANU AND AIRLINE),,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,8/7/13 0:00,FALSE,TRUE
9/27/12 0:00,NY,KLGA,LA GUARDIA ARPT,DAL,DELTA AIR LINES,A-320,D,Z6004,Swainson's thrush,N,,04A,3,10,1,A,4,2,1,1,,,N365NW,2022,TRUE,TRUE,9,2012,Night,2045,AEA,,22,,4000,,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,Y,SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx Rx-Rx),"ID BY SMITHSONIAN. DAL REPORTED A BIRDSTRIKE TO FLT 2022 ARRIVING FROM KTPA. CAPT REPORTED HEARING A PING AND FEELING A VIBRATION ON APPROACH AT 4000 FT AGL. HE SAID HE WAS IN THE CLOUDS WHEN THIS OCCURRED. THERE APPEARED TO BE NO STRUCTURAL DAMAGE, BUT MX WILL INSPECT THE A/C LATER.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,12/20/12 0:00,FALSE,FALSE
5/12/08 0:00,FL,KSRQ,SARASOTA-BRADENTON INTL ARPT,DAL,DELTA AIR LINES,B-757-200,D,NE114,Laughing gull,S,,148,26,34,40,A,4,2,1,1,,,N673DL,1830,TRUE,TRUE,5,2008,Day,740,ASO,,32,,0,110,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Aborted Take-off,,No Cloud,None,2 to 10,2 to 10,Small,Y,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx & Rx AND xx-xxxxxx & ARPT & ASRS xxxxxx","ID BY SMITHSONIAN, FAA 2456 DNA & MICRO. CREW THOUGHT THEY HIT AN EGRET. MAJORITY OF REMAINS WERE CARRIED OFF BY OTHER BIRDS. UNKN HOW MANY WERE HIT. ASRS REPT SHOWS GULLS WERE FLYING ACROSS RWY DURING T/O ROLL. SAW THEM COMING TOWARD A/C. LOUD POP WAS HEARD ATAPPROX 110 KTS AND 6000 FT OF RWY REMAINING. NOT CERTAIN OF AIRWORTHINESS OF A/C OR ENGS. REJECTED T/O. TWR WAS NOTIFIED. FOUND FEATHERS IN L ENG AND BLOOD SPOT ON FUSELAGE. MAINT FOUND 2 CRACKED BLADES AND THE NEED TO REPLACE AT LEAST ONE.",,,,,Deleted,Deleted,,Multiple,Airport Operations,,,7/30/08 0:00,FALSE,TRUE
3/13/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,DAL,DELTA AIR LINES,B-757-200,D,J2109,Mallard,M,,148,26,34,40,A,4,2,1,1,,,N631DL,2105,TRUE,TRUE,3,2012,Day,1302,AGL,,30L,,3000,240,4,Climb,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,EMERGENCY DECLARED,No Cloud,None,2 to 10,2 to 10,Medium,Y,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx & Rx) & NEWS MEDIA (x/xx/xx UPDATED WITH xTH REPT)",ID BY SMITHSONIAN AS MALLARD/BLACK DUCK COMPLEX. DNA ANALYSIS UNABLE TO DISTINGUISH BTWN THESE 2 DUCKS OR HYBRID. BTWN 25000-3000 FEET FLT CREW SAY 10 CANADA GEESE. 1 HIT THE CAPT'S WINSHLD AND DAMAGED THE WIPER BLADE. THE OTHER HIT AND DAMAGED THE #1 ENG COWLING EDGE. THERE WAS A BAD SMELL ON BOARD. CREW DECLARED AN EMERGENCY AND RTD TO MSP FOR A SAFE LDG ABOUT 12 MINS AFTER DEPARTURE. A REPLACEMENT A/C REACHED SFO WITH A DELAY OF 4.5 HRS.,,,,,Deleted,Deleted,,Multiple,Airport Operations,,,4/5/12 0:00,FALSE,TRUE
7/18/14 0:00,NY,KLGA,LA GUARDIA ARPT,DAL,DELTA AIR LINES,A-319,D,YL001,European starling,N,,04A,6,10,1,A,4,2,1,1,,,N336NB,2463,TRUE,TRUE,7,2014,Day,1625,AEA,,4,,200,135,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TAT PROBE,None,,No Cloud,None,2 to 10,1,Small,Y,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx-Rx)",ID BY SMITHSONIAN. CAPT SAW 2 BIRDS AND HIT 1 OVER GRAND CENTRAL PARKWAY AT ABOUT 200 FT. MX STATED A/C WILL CONTINUE W/O DELAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,12/10/14 0:00,FALSE,FALSE
7/30/13 0:00,AL,KBHM,BIRMINGHAM-SHUTTLESWORTH INTL,DAL,DELTA AIR LINES,MD-88,D,T1002,Chimney swift,N,,583,37,34,10,A,4,2,5,5,,,N941DL,1033,TRUE,TRUE,7,2013,Dusk,2000,ASO,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx-Rx)",ID BY SMITHSONIAN.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,9/26/13 0:00,FALSE,FALSE
9/14/12 0:00,CA,KLAX,LOS ANGELES INTL,DAL,DELTA AIR LINES,A-320,D,ZL004,Warbling vireo,N,,04A,3,10,1,A,4,2,1,1,,,N366NW,635,TRUE,TRUE,9,2012,Night,2215,AWP,,25L,,5500,,18,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx-Rx) & DAILY REPORT",ID BY SMITHSONIAN. PILOTS REPORT THAT BIRD HIT F/O WINDSHIELD ON APCH. INSPN FOUND REMAINS AND COLLECTED. NO DMG.,,,,,Deleted,Deleted,,Multiple,Airport Operations,,,12/20/12 0:00,FALSE,FALSE
7/26/10 0:00,NY,KLGA,LA GUARDIA ARPT,DAL,DELTA AIR LINES,A-319,D,K5102,American kestrel,N,,04A,6,10,1,A,4,2,1,1,,,N315NB,1377,TRUE,FALSE,7,2010,Day,934,AEA,,31,,0,,0,Landing Roll,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,Y,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx, Rx & Rx) (xx-x-xx UPDATED DATE FROM x/xx TO x/xx)",DELTA CAPT REPTD STRIKING A SMALL BIRD ON R/O RWY 31. BIRD STRUCK RT SIDE OF WINDSHIELD. AMER KESTREL CARCASS FOUND AROUND TWY J ON RWY 31. DELTA A/C MX FOUND NO DMG.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,10/5/10 0:00,FALSE,FALSE
1/3/14 0:00,N/A,UNKN,UNKNOWN,DAL,DELTA AIR LINES,A-320,D,NE104,Ring-billed gull,N,,04A,3,10,1,A,4,2,1,1,,,N369NW,2016,TRUE,TRUE,1,2014,,,,,,FOUND KPHL,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx, Rx, Rx)",ID BY SMITHSONIAN. DAL OPS COLLECTED REMAINS OFF A/C KPHL BUT PILOT UNAWARE OF STRIKE. STRIKE MAY HAVE OCCURRED ON T/O KDTW OR LANDING KPHL. BORESCOPE INSPN COMPLETED. NO DMG TO ENGINE. FOUND KPHL.,24,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,5/15/14 0:00,FALSE,FALSE
2/27/13 0:00,N/A,UNKN,UNKNOWN,DAL,DELTA AIR LINES,A-319,D,J2118,Hooded merganser,N,,04A,6,10,1,A,4,2,1,1,,,N343NB,268,TRUE,TRUE,2,2013,,,,,,FOUND KJFK,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,Y,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx, Rx, Rx)","BIRD REMAINS FOUND BY AIRLINE MX DURING POSTFLT INSPN KJFK. ENG BORESCOPED. NO DMG FOUND.DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,3/18/13 0:00,FALSE,FALSE
4/22/14 0:00,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DAL,DELTA AIR LINES,B-757-200,D,YI005,Barn swallow,N,,148,26,34,40,A,4,2,1,1,,,N553NW,1827,TRUE,TRUE,4,2014,Day,1510,ASO,,28,,0,135,0,Landing Roll,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,1,1,Small,,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx, Rx, xxxxxx)",ID BY SMITHSONIAN. BIRDS FOUND ON RWY = BARN SWALLOW. BIRD ID FROM RADOME = SAME. .,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,7/17/14 0:00,FALSE,FALSE
5/14/14 0:00,FL,KPBI,PALM BEACH INTL,DAL,DELTA AIR LINES,B-757-200,D,I1301,Cattle egret,S,,148,26,34,40,A,4,2,1,1,,,N543US,1190,TRUE,TRUE,5,2014,Dawn,715,ASO,,10L,,10,90,0,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,Overcast,None,1,1,Small,N,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx, x-xx-xxxxxx, Rx), FAA ASIAS, NEWS MEDIA","ID BY SMITHSONIAN. 2 SEPARATE IDS. A/C DIVERTED TO KMCO AS A PRECAUTION DUE TO INCREASED VIBRATION. 8 FAN BLADESWERE REPLACED. NEWS MEDIA REPORTS ANOTHER PILOT ON THE GROUND HAD SEEN BIRDS HIT THE RT ENG AND NOTIFIED THE TWR. THE CREW WAS NOTIFIED AND THEY SAID THE ENG APPEARED NORMAL AND THEY WEREN'T AWARE OF ANY IMPACT BY THE BIRDS. THEY STOPPED THE CLIMB AT 14,000 FEET AND DECIDED TO DIVERT TO KMCO WHERE THE /AC LANDED SAFELY ABOUT 30 MINS AFTER DEP.",8,,,,Deleted,Deleted,,Multiple,Pilot,,,9/16/14 0:00,FALSE,TRUE
9/19/13 0:00,OH,KCLE,CLEVELAND-HOPKINS INTL ARPT,DAL,DELTA AIR LINES,MD-88,D,K3302,Red-tailed hawk,N,,583,37,34,10,A,4,2,5,5,,,N919DL,1474,TRUE,FALSE,9,2013,Day,1210,AGL,,24R,,0,100,0,Landing Roll,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,Y,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx, xxxxxx)",ATIS WARNING. NO DMG. SMALL STREAK ON CAPT'S AFT WINDOW. REMAINS FOUND AT 24R AND NOVEMBER.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,1/15/14 0:00,FALSE,FALSE
3/2/14 0:00,CA,KLAX,LOS ANGELES INTL,DAL,DELTA AIR LINES,B-757-200,D,NE1,Gulls,,,148,26,34,40,A,4,2,1,1,,,N676DL,2341,TRUE,TRUE,3,2014,Day,1140,AWP,,25R,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,Some Cloud,Rain,,1,Medium,,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, x-x-xxxxxx, Rx, Rx)","ID BY SMITHSONIAN. UNDETERMINED SPECIES OF WHITE-HEADED GULL (LARUS SP.) INSUFFICIENT DIAGNOSTIC MATERIAL FOR MORE SPECIFIC ID. CONFLICTING INFORMATION ABOUT DAMAGE. DURING CLIMB, ONSET OF ENGINE VIBRATION CAUSED CREW TO RETURN TO LAX. MULTIPLE FAN BLADES FOUND WITH DAMAGE ACCORDING TO ENG MANU. REPT. AIRLINE REPORTS THAT MX LOGS SHOW NO DMG NOTED. FAN BLADES WERE REPLACED AS A PRECAUTION. REPAIR COST $74,000 7 HOURS OUT OF SERVICE.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/26/14 0:00,FALSE,FALSE
8/14/12 0:00,CA,KLAX,LOS ANGELES INTL,DAL,DELTA AIR LINES,B-767-300,D,K5102,American kestrel,N,,148,97,22,7,A,4,2,1,1,,,N139DL,1555,FALSE,FALSE,8,2012,Day,1129,AWP,,24R,,0,115,0,Landing Roll,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Small,N,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, x-xx-xxxxxx & x-xx-xxxxxx &Rx) & DAILY REPORT",REPORTED POSSIBLE BIRDSTRIKE BTWN TWY Z AND AA. RWY CHECK FOUND NO REMAINS. CHECK OF A/C AT THE GATE FOUND NO BIRD REMAINS. PILOT WAS ASKED WHAT THE BIRD LOOKED LIKE AND HE CONFIRMED THAT IT WAS A KESTREL AND THAT HE KNEW WHAT THEY LOOKED LIK. NO DMG.,,,,,,,,Multiple,,,,11/5/12 0:00,FALSE,FALSE
3/10/13 0:00,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DAL,DELTA AIR LINES,MD-88,D,Z6007,American robin,M,,583,37,34,10,A,4,2,5,5,,,N916DL,2301,TRUE,TRUE,3,2013,Day,900,ASO,,6,,2000,160,5,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Other,DELAYED FLIGHT,No Cloud,None,,1,Small,,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, x-xx-xxxxxx, Rx & Rx)","ID BY SMITHSONIAN. FLT 2301 REPTD STRIKING 1 BIRD ON APCH AT 2000 FT. FLT LANDED SAFELY. BIRD REMAINS WERE FOUND ON THE LEADING EDGE OF RT WING, LEAVING SMALL, PALM SIZED DENT. ARPT OPS FOUND NO REMAINS ON AIRFIELD. SWAPPED TO A DIFFERENT A/C.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,4/10/13 0:00,FALSE,TRUE
